,date,open,high,low,close,volume
2270,2022-02-04 09:35:00+05:30,3801.7,3802.5,3800.0,3800.1,26613
2271,2022-02-04 09:36:00+05:30,3800.4,3801.1,3800.0,3801.0,10525
2272,2022-02-04 09:37:00+05:30,3800.45,3809.0,3800.45,3808.0,5364
2273,2022-02-04 09:38:00+05:30,3809.3,3810.0,3806.75,3808.2,4539
2274,2022-02-04 09:39:00+05:30,3809.0,3810.05,3808.2,3809.75,6604
2275,2022-02-04 09:40:00+05:30,3809.55,3809.95,3808.0,3808.05,3421
2276,2022-02-04 09:41:00+05:30,3808.05,3808.05,3805.4,3807.0,5332
2277,2022-02-04 09:42:00+05:30,3806.5,3809.4,3806.5,3806.6,4163
2278,2022-02-04 09:43:00+05:30,3806.6,3812.0,3806.6,3811.5,4901
2279,2022-02-04 09:44:00+05:30,3811.5,3817.65,3811.05,3816.15,13862
2280,2022-02-04 09:45:00+05:30,3816.35,3816.4,3808.0,3809.8,11610
2281,2022-02-04 09:46:00+05:30,3809.5,3810.55,3808.05,3809.35,4022
2282,2022-02-04 09:47:00+05:30,3809.35,3816.0,3809.35,3816.0,4622
2283,2022-02-04 09:48:00+05:30,3815.0,3818.3,3815.0,3818.0,8659
2284,2022-02-04 09:49:00+05:30,3818.3,3824.65,3817.6,3823.2,26683
2285,2022-02-04 09:50:00+05:30,3823.2,3823.2,3815.95,3816.0,10601
2286,2022-02-04 09:51:00+05:30,3816.0,3816.0,3813.45,3815.4,5452
2287,2022-02-04 09:52:00+05:30,3815.9,3818.2,3814.4,3815.5,7548
2288,2022-02-04 09:53:00+05:30,3815.5,3818.0,3814.6,3818.0,4191
2289,2022-02-04 09:54:00+05:30,3817.95,3822.8,3817.05,3821.45,8284
2290,2022-02-04 09:55:00+05:30,3821.45,3821.95,3819.7,3820.5,5303
2291,2022-02-04 09:56:00+05:30,3820.5,3820.5,3817.0,3818.0,3968
2292,2022-02-04 09:57:00+05:30,3817.0,3818.0,3814.5,3814.55,3777
2293,2022-02-04 09:58:00+05:30,3814.55,3814.55,3812.1,3812.25,3385
